matchday_nr,home_team_name,away_team_name,hist_home_team_win,hist_draw,hist_away_team_win,hist_goal_dif,season
5,Werder Bremen,Hannover 96,24.0,12.0,8.0,47.0,2009
5,1. FC Köln,FC Schalke 04,31.0,18.0,21.0,28.0,2009
5,SC Freiburg,Eintracht Frankfurt,7.0,2.0,9.0,-8.0,2009
5,1. FSV Mainz 05,Hertha BSC,2.0,9.0,7.0,-15.0,2009
5,1. FC Nürnberg,Borussia Mönchengladbach,21.0,9.0,22.0,-13.0,2009
6,FC Bayern München,1. FC Nürnberg,30.0,9.0,11.0,30.0,2009
6,VfB Stuttgart,1. FC Köln,24.0,21.0,31.0,0.0,2009
6,Hertha BSC,SC Freiburg,11.0,10.0,5.0,10.0,2009
6,FC Schalke 04,VfL Wolfsburg,6.0,12.0,6.0,0.0,2009
6,Bayer Leverkusen,Werder Bremen,14.0,22.0,22.0,-3.0,2009
6,Hannover 96,Borussia Dortmund,9.0,13.0,16.0,-21.0,2009
6,Eintracht Frankfurt,Hamburger SV,25.0,18.0,39.0,-47.0,2009
6,VfL Bochum,1. FSV Mainz 05,4.0,1.0,7.0,-3.0,2009
6,Borussia Mönchengladbach,TSG 1899 Hoffenheim,0.0,2.0,2.0,-3.0,2009
7,VfL Wolfsburg,Hannover 96,11.0,6.0,9.0,0.0,2009
7,Hamburger SV,FC Bayern München,18.0,19.0,51.0,-90.0,2009
7,Borussia Dortmund,FC Schalke 04,26.0,23.0,25.0,7.0,2009
7,TSG 1899 Hoffenheim,Hertha BSC,0.0,0.0,2.0,-2.0,2009
7,Werder Bremen,1. FSV Mainz 05,4.0,1.0,1.0,10.0,2009
7,1. FC Köln,Bayer Leverkusen,11.0,20.0,17.0,-9.0,2009
7,Eintracht Frankfurt,VfB Stuttgart,27.0,18.0,33.0,-11.0,2009
7,SC Freiburg,Borussia Mönchengladbach,5.0,7.0,6.0,-1.0,2009
7,1. FC Nürnberg,VfL Bochum,13.0,8.0,19.0,-21.0,2009
8,FC Bayern München,1. FC Köln,35.0,19.0,22.0,38.0,2009
8,VfB Stuttgart,Werder Bremen,31.0,26.0,29.0,-15.0,2009
8,Hertha BSC,Hamburger SV,22.0,12.0,22.0,-9.0,2009
8,FC Schalke 04,Eintracht Frankfurt,27.0,18.0,27.0,-5.0,2009
8,Bayer Leverkusen,1. FC Nürnberg,19.0,12.0,9.0,28.0,2009
8,Hannover 96,SC Freiburg,2.0,10.0,8.0,-13.0,2009
8,VfL Bochum,VfL Wolfsburg,11.0,3.0,8.0,6.0,2009
8,Borussia Mönchengladbach,Borussia Dortmund,25.0,26.0,23.0,14.0,2009
8,1. FSV Mainz 05,TSG 1899 Hoffenheim,0.0,1.0,1.0,-1.0,2009
9,VfL Wolfsburg,Borussia Mönchengladbach,11.0,1.0,6.0,11.0,2009
9,VfB Stuttgart,FC Schalke 04,37.0,13.0,28.0,36.0,2009
9,Hamburger SV,Bayer Leverkusen,25.0,15.0,20.0,-3.0,2009
9,Borussia Dortmund,VfL Bochum,22.0,20.0,16.0,10.0,2009
9,Werder Bremen,TSG 1899 Hoffenheim,1.0,1.0,0.0,1.0,2009
9,1. FC Köln,1. FSV Mainz 05,4.0,2.0,4.0,-2.0,2009
9,Eintracht Frankfurt,Hannover 96,12.0,15.0,13.0,3.0,2009
9,SC Freiburg,FC Bayern München,3.0,4.0,13.0,-21.0,2009
9,1. FC Nürnberg,Hertha BSC,12.0,7.0,13.0,-8.0,2009
10,FC Bayern München,Eintracht Frankfurt,39.0,19.0,20.0,43.0,2009
10,Hertha BSC,VfL Wolfsburg,15.0,9.0,10.0,12.0,2009
10,TSG 1899 Hoffenheim,1. FC Nürnberg,,,,,2009
10,FC Schalke 04,Hamburger SV,31.0,19.0,32.0,-17.0,2009
10,Bayer Leverkusen,Borussia Dortmund,23.0,17.0,22.0,1.0,2009
10,Hannover 96,VfB Stuttgart,14.0,7.0,19.0,-10.0,2009
10,VfL Bochum,Werder Bremen,10.0,15.0,39.0,-63.0,2009
10,Borussia Mönchengladbach,1. FC Köln,41.0,16.0,21.0,46.0,2009
10,1. FSV Mainz 05,SC Freiburg,4.0,7.0,7.0,-1.0,2009
11,VfL Wolfsburg,1. FSV Mainz 05,8.0,4.0,4.0,1.0,2009
11,VfB Stuttgart,FC Bayern München,16.0,19.0,49.0,-66.0,2009
11,Hamburger SV,Borussia Mönchengladbach,34.0,21.0,27.0,3.0,2009
11,Borussia Dortmund,Hertha BSC,21.0,13.0,14.0,16.0,2009
11,FC Schalke 04,Bayer Leverkusen,11.0,16.0,23.0,-20.0,2009
11,1. FC Köln,Hannover 96,16.0,6.0,16.0,0.0,2009
11,Eintracht Frankfurt,VfL Bochum,21.0,15.0,24.0,6.0,2009
11,SC Freiburg,TSG 1899 Hoffenheim,1.0,0.0,1.0,-1.0,2009
11,1. FC Nürnberg,Werder Bremen,13.0,13.0,26.0,-23.0,2009
12,FC Bayern München,FC Schalke 04,37.0,24.0,17.0,67.0,2009
12,Hertha BSC,1. FC Köln,14.0,9.0,21.0,-24.0,2009
12,TSG 1899 Hoffenheim,VfL Wolfsburg,1.0,0.0,1.0,-3.0,2009
12,Bayer Leverkusen,Eintracht Frankfurt,20.0,12.0,18.0,3.0,2009
12,Werder Bremen,Borussia Dortmund,38.0,15.0,29.0,25.0,2009
12,Hannover 96,Hamburger SV,13.0,11.0,18.0,-9.0,2009
12,VfL Bochum,SC Freiburg,6.0,3.0,5.0,0.0,2009
12,Borussia Mönchengladbach,VfB Stuttgart,22.0,24.0,32.0,-32.0,2009
12,1. FSV Mainz 05,1. FC Nürnberg,9.0,5.0,10.0,-8.0,2009
13,VfL Wolfsburg,1. FC Nürnberg,3.0,9.0,6.0,-4.0,2009
13,FC Bayern München,Bayer Leverkusen,37.0,10.0,13.0,44.0,2009
13,VfB Stuttgart,Hertha BSC,18.0,14.0,20.0,4.0,2009
13,Hamburger SV,VfL Bochum,29.0,19.0,18.0,25.0,2009
13,Borussia Dortmund,1. FSV Mainz 05,1.0,4.0,1.0,2.0,2009
13,FC Schalke 04,Hannover 96,24.0,12.0,12.0,30.0,2009
13,1. FC Köln,TSG 1899 Hoffenheim,2.0,0.0,2.0,0.0,2009
13,Eintracht Frankfurt,Borussia Mönchengladbach,29.0,22.0,21.0,15.0,2009
13,SC Freiburg,Werder Bremen,5.0,2.0,13.0,-21.0,2009
14,Hertha BSC,Eintracht Frankfurt,24.0,11.0,15.0,15.0,2009
14,TSG 1899 Hoffenheim,Borussia Dortmund,1.0,1.0,0.0,3.0,2009
14,Bayer Leverkusen,VfB Stuttgart,23.0,16.0,21.0,10.0,2009
14,Werder Bremen,VfL Wolfsburg,11.0,4.0,9.0,10.0,2009
14,Hannover 96,FC Bayern München,7.0,8.0,25.0,-59.0,2009
14,VfL Bochum,1. FC Köln,11.0,14.0,33.0,-41.0,2009
14,Borussia Mönchengladbach,FC Schalke 04,28.0,23.0,21.0,36.0,2009
14,1. FSV Mainz 05,Hamburger SV,1.0,2.0,3.0,-3.0,2009
14,1. FC Nürnberg,SC Freiburg,11.0,2.0,3.0,17.0,2009
15,VfL Wolfsburg,SC Freiburg,3.0,6.0,5.0,0.0,2009
15,FC Bayern München,Borussia Mönchengladbach,40.0,24.0,18.0,60.0,2009
15,VfB Stuttgart,VfL Bochum,32.0,15.0,15.0,31.0,2009
15,Hamburger SV,TSG 1899 Hoffenheim,1.0,0.0,1.0,-2.0,2009
15,Borussia Dortmund,1. FC Nürnberg,24.0,17.0,13.0,22.0,2009
15,FC Schalke 04,Hertha BSC,26.0,11.0,25.0,9.0,2009
15,Hannover 96,Bayer Leverkusen,6.0,7.0,13.0,-14.0,2009
15,1. FC Köln,Werder Bremen,31.0,17.0,30.0,8.0,2009
15,Eintracht Frankfurt,1. FSV Mainz 05,2.0,9.0,1.0,1.0,2009
16,VfL Wolfsburg,Borussia Dortmund,6.0,8.0,12.0,-9.0,2009
16,Hertha BSC,Bayer Leverkusen,8.0,7.0,15.0,-20.0,2009
16,TSG 1899 Hoffenheim,Eintracht Frankfurt,1.0,1.0,0.0,1.0,2009
16,Werder Bremen,FC Schalke 04,37.0,17.0,26.0,37.0,2009
16,VfL Bochum,FC Bayern München,8.0,15.0,43.0,-85.0,2009
16,Borussia Mönchengladbach,Hannover 96,22.0,9.0,11.0,22.0,2009
16,SC Freiburg,1. FC Köln,8.0,4.0,8.0,4.0,2009
16,1. FSV Mainz 05,VfB Stuttgart,2.0,1.0,5.0,-3.0,2009
16,1. FC Nürnberg,Hamburger SV,12.0,13.0,29.0,-42.0,2009
17,FC Bayern München,Hertha BSC,27.0,16.0,9.0,54.0,2009
17,VfB Stuttgart,TSG 1899 Hoffenheim,0.0,2.0,0.0,0.0,2009
17,Hamburger SV,Werder Bremen,28.0,32.0,30.0,3.0,2009
17,Borussia Dortmund,SC Freiburg,10.0,8.0,2.0,10.0,2009
17,FC Schalke 04,1. FSV Mainz 05,6.0,2.0,2.0,13.0,2009
17,Bayer Leverkusen,Borussia Mönchengladbach,20.0,21.0,13.0,24.0,2009
17,Hannover 96,VfL Bochum,11.0,9.0,14.0,1.0,2009
17,1. FC Köln,1. FC Nürnberg,22.0,10.0,14.0,30.0,2009
17,Eintracht Frankfurt,VfL Wolfsburg,2.0,6.0,10.0,-11.0,2009
18,VfB Stuttgart,VfL Wolfsburg,13.0,4.0,7.0,6.0,2010
18,1. FC Köln,Borussia Dortmund,25.0,19.0,28.0,1.0,2010
18,FC Schalke 04,1. FC Nürnberg,20.0,12.0,12.0,21.0,2010
18,Hamburger SV,SC Freiburg,10.0,7.0,3.0,24.0,2010
18,Eintracht Frankfurt,Werder Bremen,27.0,15.0,38.0,-22.0,2010
18,Hannover 96,Hertha BSC,12.0,17.0,23.0,-21.0,2010
18,Bayer Leverkusen,1. FSV Mainz 05,2.0,1.0,3.0,-1.0,2010
18,FC Bayern München,TSG 1899 Hoffenheim,1.0,1.0,0.0,1.0,2010
18,Borussia Mönchengladbach,VfL Bochum,24.0,21.0,19.0,23.0,2010
19,Werder Bremen,FC Bayern München,26.0,23.0,37.0,-35.0,2010
19,SC Freiburg,VfB Stuttgart,7.0,2.0,11.0,-4.0,2010
19,Borussia Dortmund,Hamburger SV,28.0,26.0,30.0,-9.0,2010
19,VfL Bochum,FC Schalke 04,15.0,10.0,31.0,-17.0,2010
19,TSG 1899 Hoffenheim,Bayer Leverkusen,0.0,0.0,2.0,-6.0,2010
19,1. FSV Mainz 05,Hannover 96,9.0,5.0,10.0,-3.0,2010
19,VfL Wolfsburg,1. FC Köln,6.0,4.0,2.0,13.0,2010
19,1. FC Nürnberg,Eintracht Frankfurt,13.0,15.0,22.0,-21.0,2010
19,Hertha BSC,Borussia Mönchengladbach,20.0,12.0,14.0,10.0,2010
20,Hamburger SV,VfL Wolfsburg,7.0,8.0,9.0,-7.0,2010
20,VfB Stuttgart,Borussia Dortmund,37.0,18.0,27.0,16.0,2010
20,FC Schalke 04,TSG 1899 Hoffenheim,0.0,1.0,1.0,-1.0,2010
20,Borussia Mönchengladbach,Werder Bremen,28.0,18.0,34.0,1.0,2010
20,Eintracht Frankfurt,1. FC Köln,26.0,25.0,27.0,-12.0,2010
20,Hertha BSC,VfL Bochum,15.0,11.0,18.0,-8.0,2010
20,Bayer Leverkusen,SC Freiburg,8.0,6.0,6.0,8.0,2010
20,FC Bayern München,1. FSV Mainz 05,5.0,1.0,0.0,12.0,2010
20,Hannover 96,1. FC Nürnberg,10.0,14.0,12.0,-4.0,2010
21,VfL Wolfsburg,FC Bayern München,3.0,4.0,17.0,-28.0,2010
21,1. FC Nürnberg,VfB Stuttgart,17.0,12.0,29.0,-44.0,2010
21,Werder Bremen,Hertha BSC,29.0,12.0,17.0,34.0,2010
21,1. FC Köln,Hamburger SV,27.0,22.0,31.0,4.0,2010
21,SC Freiburg,FC Schalke 04,11.0,4.0,15.0,-13.0,2010
21,VfL Bochum,Bayer Leverkusen,16.0,11.0,23.0,-17.0,2010
21,TSG 1899 Hoffenheim,Hannover 96,1.0,1.0,0.0,3.0,2010
21,Borussia Dortmund,Eintracht Frankfurt,35.0,14.0,25.0,35.0,2010
21,1. FSV Mainz 05,Borussia Mönchengladbach,4.0,5.0,3.0,3.0,2010
22,Bayer Leverkusen,VfL Wolfsburg,12.0,4.0,10.0,8.0,2010
22,VfB Stuttgart,Hamburger SV,31.0,20.0,37.0,4.0,2010
22,FC Bayern München,Borussia Dortmund,36.0,26.0,18.0,53.0,2010
22,VfL Bochum,TSG 1899 Hoffenheim,1.0,0.0,1.0,1.0,2010
22,Hannover 96,Werder Bremen,8.0,12.0,24.0,-47.0,2010
22,FC Schalke 04,1. FC Köln,21.0,18.0,31.0,-28.0,2010
22,Eintracht Frankfurt,SC Freiburg,9.0,2.0,7.0,8.0,2010
22,Hertha BSC,1. FSV Mainz 05,7.0,9.0,2.0,15.0,2010
22,Borussia Mönchengladbach,1. FC Nürnberg,22.0,9.0,21.0,13.0,2010
23,1. FC Nürnberg,FC Bayern München,11.0,9.0,30.0,-30.0,2010
23,1. FC Köln,VfB Stuttgart,31.0,21.0,24.0,0.0,2010
23,SC Freiburg,Hertha BSC,5.0,10.0,11.0,-10.0,2010
23,VfL Wolfsburg,FC Schalke 04,6.0,12.0,6.0,0.0,2010
23,Werder Bremen,Bayer Leverkusen,22.0,22.0,14.0,3.0,2010
23,Borussia Dortmund,Hannover 96,16.0,13.0,9.0,21.0,2010
23,Hamburger SV,Eintracht Frankfurt,39.0,18.0,25.0,47.0,2010
23,1. FSV Mainz 05,VfL Bochum,7.0,1.0,4.0,3.0,2010
23,TSG 1899 Hoffenheim,Borussia Mönchengladbach,2.0,2.0,0.0,3.0,2010
24,Hannover 96,VfL Wolfsburg,9.0,6.0,11.0,0.0,2010
24,FC Bayern München,Hamburger SV,51.0,19.0,18.0,90.0,2010
24,FC Schalke 04,Borussia Dortmund,25.0,23.0,26.0,-7.0,2010
24,Hertha BSC,TSG 1899 Hoffenheim,2.0,0.0,0.0,2.0,2010
24,1. FSV Mainz 05,Werder Bremen,1.0,1.0,4.0,-10.0,2010
24,Bayer Leverkusen,1. FC Köln,17.0,20.0,11.0,9.0,2010
24,VfB Stuttgart,Eintracht Frankfurt,33.0,18.0,27.0,11.0,2010
24,Borussia Mönchengladbach,SC Freiburg,6.0,7.0,5.0,1.0,2010
24,VfL Bochum,1. FC Nürnberg,19.0,8.0,13.0,21.0,2010
25,1. FC Köln,FC Bayern München,22.0,19.0,35.0,-38.0,2010
25,Werder Bremen,VfB Stuttgart,29.0,26.0,31.0,15.0,2010
25,Hamburger SV,Hertha BSC,22.0,12.0,22.0,9.0,2010
25,Eintracht Frankfurt,FC Schalke 04,27.0,18.0,27.0,5.0,2010
25,1. FC Nürnberg,Bayer Leverkusen,9.0,12.0,19.0,-28.0,2010
25,SC Freiburg,Hannover 96,8.0,10.0,2.0,13.0,2010
25,VfL Wolfsburg,VfL Bochum,8.0,3.0,11.0,-6.0,2010
25,Borussia Dortmund,Borussia Mönchengladbach,23.0,26.0,25.0,-14.0,2010
25,TSG 1899 Hoffenheim,1. FSV Mainz 05,1.0,1.0,0.0,1.0,2010
26,Borussia Mönchengladbach,VfL Wolfsburg,6.0,1.0,11.0,-11.0,2010
26,FC Schalke 04,VfB Stuttgart,28.0,13.0,37.0,-36.0,2010
26,Bayer Leverkusen,Hamburger SV,20.0,15.0,25.0,3.0,2010
26,VfL Bochum,Borussia Dortmund,16.0,20.0,22.0,-10.0,2010
26,TSG 1899 Hoffenheim,Werder Bremen,0.0,1.0,1.0,-1.0,2010
26,1. FSV Mainz 05,1. FC Köln,4.0,2.0,4.0,2.0,2010
26,Hannover 96,Eintracht Frankfurt,13.0,15.0,12.0,-3.0,2010
26,FC Bayern München,SC Freiburg,13.0,4.0,3.0,21.0,2010
26,Hertha BSC,1. FC Nürnberg,13.0,7.0,12.0,8.0,2010
27,Eintracht Frankfurt,FC Bayern München,20.0,19.0,39.0,-43.0,2010
27,VfL Wolfsburg,Hertha BSC,10.0,9.0,15.0,-12.0,2010
27,1. FC Nürnberg,TSG 1899 Hoffenheim,,,,,2010
27,Hamburger SV,FC Schalke 04,32.0,19.0,31.0,17.0,2010
27,Borussia Dortmund,Bayer Leverkusen,22.0,17.0,23.0,-1.0,2010
27,VfB Stuttgart,Hannover 96,19.0,7.0,14.0,10.0,2010
27,Werder Bremen,VfL Bochum,39.0,15.0,10.0,63.0,2010
27,1. FC Köln,Borussia Mönchengladbach,21.0,16.0,41.0,-46.0,2010
27,SC Freiburg,1. FSV Mainz 05,7.0,7.0,4.0,1.0,2010
28,1. FSV Mainz 05,VfL Wolfsburg,4.0,4.0,8.0,-1.0,2010
28,FC Bayern München,VfB Stuttgart,49.0,19.0,16.0,66.0,2010
28,Borussia Mönchengladbach,Hamburger SV,27.0,21.0,34.0,-3.0,2010
28,Hertha BSC,Borussia Dortmund,14.0,13.0,21.0,-16.0,2010
28,Bayer Leverkusen,FC Schalke 04,23.0,16.0,11.0,20.0,2010
28,Hannover 96,1. FC Köln,16.0,6.0,16.0,0.0,2010
28,VfL Bochum,Eintracht Frankfurt,24.0,15.0,21.0,-6.0,2010
28,TSG 1899 Hoffenheim,SC Freiburg,1.0,0.0,1.0,1.0,2010
28,Werder Bremen,1. FC Nürnberg,26.0,13.0,13.0,23.0,2010
29,FC Schalke 04,FC Bayern München,17.0,24.0,37.0,-67.0,2010
29,1. FC Köln,Hertha BSC,21.0,9.0,14.0,24.0,2010
29,VfL Wolfsburg,TSG 1899 Hoffenheim,1.0,0.0,1.0,3.0,2010
29,Eintracht Frankfurt,Bayer Leverkusen,18.0,12.0,20.0,-3.0,2010
29,Borussia Dortmund,Werder Bremen,29.0,15.0,38.0,-25.0,2010
29,Hamburger SV,Hannover 96,18.0,11.0,13.0,9.0,2010
29,SC Freiburg,VfL Bochum,5.0,3.0,6.0,0.0,2010
29,VfB Stuttgart,Borussia Mönchengladbach,32.0,24.0,22.0,32.0,2010
29,1. FC Nürnberg,1. FSV Mainz 05,10.0,5.0,9.0,8.0,2010
30,1. FC Nürnberg,VfL Wolfsburg,6.0,9.0,3.0,4.0,2010
30,Bayer Leverkusen,FC Bayern München,13.0,10.0,37.0,-44.0,2010
30,Hertha BSC,VfB Stuttgart,20.0,14.0,18.0,-4.0,2010
30,VfL Bochum,Hamburger SV,18.0,19.0,29.0,-25.0,2010
30,1. FSV Mainz 05,Borussia Dortmund,1.0,4.0,1.0,-2.0,2010
30,Hannover 96,FC Schalke 04,12.0,12.0,24.0,-30.0,2010
30,TSG 1899 Hoffenheim,1. FC Köln,2.0,0.0,2.0,0.0,2010
30,Borussia Mönchengladbach,Eintracht Frankfurt,21.0,22.0,29.0,-15.0,2010
30,Werder Bremen,SC Freiburg,13.0,2.0,5.0,21.0,2010
31,Eintracht Frankfurt,Hertha BSC,15.0,11.0,24.0,-15.0,2010
31,Borussia Dortmund,TSG 1899 Hoffenheim,0.0,1.0,1.0,-3.0,2010
31,VfB Stuttgart,Bayer Leverkusen,21.0,16.0,23.0,-10.0,2010
31,VfL Wolfsburg,Werder Bremen,9.0,4.0,11.0,-10.0,2010
31,FC Bayern München,Hannover 96,25.0,8.0,7.0,59.0,2010
31,1. FC Köln,VfL Bochum,33.0,14.0,11.0,41.0,2010
31,FC Schalke 04,Borussia Mönchengladbach,21.0,23.0,28.0,-36.0,2010
31,Hamburger SV,1. FSV Mainz 05,3.0,2.0,1.0,3.0,2010
31,SC Freiburg,1. FC Nürnberg,3.0,2.0,11.0,-17.0,2010
32,SC Freiburg,VfL Wolfsburg,5.0,6.0,3.0,0.0,2010
32,Borussia Mönchengladbach,FC Bayern München,18.0,24.0,40.0,-60.0,2010
32,VfL Bochum,VfB Stuttgart,15.0,15.0,32.0,-31.0,2010
32,TSG 1899 Hoffenheim,Hamburger SV,1.0,0.0,1.0,2.0,2010
32,1. FC Nürnberg,Borussia Dortmund,13.0,17.0,24.0,-22.0,2010
32,Hertha BSC,FC Schalke 04,25.0,11.0,26.0,-9.0,2010
32,Bayer Leverkusen,Hannover 96,13.0,7.0,6.0,14.0,2010
32,Werder Bremen,1. FC Köln,30.0,17.0,31.0,-8.0,2010
32,1. FSV Mainz 05,Eintracht Frankfurt,1.0,9.0,2.0,-1.0,2010
33,Borussia Dortmund,VfL Wolfsburg,12.0,8.0,6.0,9.0,2010
33,Bayer Leverkusen,Hertha BSC,15.0,7.0,8.0,20.0,2010
33,Eintracht Frankfurt,TSG 1899 Hoffenheim,0.0,1.0,1.0,-1.0,2010
33,FC Schalke 04,Werder Bremen,26.0,17.0,37.0,-37.0,2010
33,FC Bayern München,VfL Bochum,43.0,15.0,8.0,85.0,2010
33,Hannover 96,Borussia Mönchengladbach,11.0,9.0,22.0,-22.0,2010
33,1. FC Köln,SC Freiburg,8.0,4.0,8.0,-4.0,2010
33,VfB Stuttgart,1. FSV Mainz 05,5.0,1.0,2.0,3.0,2010
33,Hamburger SV,1. FC Nürnberg,29.0,13.0,12.0,42.0,2010
34,Hertha BSC,FC Bayern München,9.0,16.0,27.0,-54.0,2010
34,TSG 1899 Hoffenheim,VfB Stuttgart,0.0,2.0,0.0,0.0,2010
34,Werder Bremen,Hamburger SV,30.0,32.0,28.0,-3.0,2010
34,SC Freiburg,Borussia Dortmund,2.0,8.0,10.0,-10.0,2010
34,1. FSV Mainz 05,FC Schalke 04,2.0,2.0,6.0,-13.0,2010
34,Borussia Mönchengladbach,Bayer Leverkusen,13.0,21.0,20.0,-24.0,2010
34,VfL Bochum,Hannover 96,14.0,9.0,11.0,-1.0,2010
34,1. FC Nürnberg,1. FC Köln,14.0,10.0,22.0,-30.0,2010
34,VfL Wolfsburg,Eintracht Frankfurt,10.0,6.0,2.0,11.0,2010
1,FC Bayern München,Hamburger SV,51.0,18.0,17.0,91.0,2008
1,Bayer Leverkusen,Borussia Dortmund,23.0,16.0,21.0,2.0,2008
1,Borussia Mönchengladbach,VfB Stuttgart,22.0,24.0,30.0,-28.0,2008
1,Arminia Bielefeld,Werder Bremen,8.0,3.0,19.0,-28.0,2008
1,Eintracht Frankfurt,Hertha BSC,15.0,11.0,22.0,-12.0,2008
1,FC Energie Cottbus,TSG 1899 Hoffenheim,,,,,2008
1,FC Schalke 04,Hannover 96,23.0,12.0,11.0,28.0,2008
1,Karlsruher SC,VfL Bochum,12.0,13.0,13.0,-10.0,2008
1,VfL Wolfsburg,1. FC Köln,5.0,3.0,2.0,12.0,2008
2,1. FC Köln,Eintracht Frankfurt,27.0,23.0,26.0,12.0,2008
2,TSG 1899 Hoffenheim,Borussia Mönchengladbach,1.0,1.0,0.0,2.0,2008
2,Borussia Dortmund,FC Bayern München,18.0,25.0,35.0,-51.0,2008
2,Hamburger SV,Karlsruher SC,16.0,18.0,12.0,21.0,2008
2,Hannover 96,FC Energie Cottbus,5.0,0.0,5.0,-1.0,2008
2,Hertha BSC,Arminia Bielefeld,7.0,12.0,7.0,2.0,2008
2,VfB Stuttgart,Bayer Leverkusen,20.0,16.0,22.0,-10.0,2008
2,VfL Bochum,VfL Wolfsburg,11.0,2.0,7.0,8.0,2008
2,Werder Bremen,FC Schalke 04,37.0,16.0,25.0,38.0,2008
3,Bayer Leverkusen,TSG 1899 Hoffenheim,,,,,2008
3,Borussia Mönchengladbach,Werder Bremen,27.0,17.0,34.0,0.0,2008
3,Arminia Bielefeld,Hamburger SV,5.0,9.0,18.0,-25.0,2008
3,FC Bayern München,Hertha BSC,26.0,16.0,8.0,52.0,2008
3,FC Energie Cottbus,Borussia Dortmund,1.0,1.0,8.0,-19.0,2008
3,FC Schalke 04,VfL Bochum,30.0,10.0,14.0,17.0,2008
3,Karlsruher SC,1. FC Köln,18.0,14.0,22.0,-28.0,2008
3,VfB Stuttgart,Hannover 96,18.0,6.0,14.0,8.0,2008
3,VfL Wolfsburg,Eintracht Frankfurt,9.0,5.0,2.0,9.0,2008
4,1. FC Köln,FC Bayern München,21.0,19.0,34.0,-36.0,2008
4,TSG 1899 Hoffenheim,VfB Stuttgart,,,,,2008
4,Borussia Dortmund,FC Schalke 04,26.0,21.0,25.0,7.0,2008
4,Eintracht Frankfurt,Karlsruher SC,23.0,11.0,14.0,11.0,2008
4,Hamburger SV,Bayer Leverkusen,23.0,15.0,20.0,-5.0,2008
4,Hannover 96,Borussia Mönchengladbach,10.0,9.0,21.0,-25.0,2008
4,Hertha BSC,VfL Wolfsburg,15.0,8.0,9.0,13.0,2008
4,VfL Bochum,Arminia Bielefeld,13.0,8.0,9.0,2.0,2008
4,Werder Bremen,FC Energie Cottbus,5.0,2.0,3.0,4.0,2008
5,TSG 1899 Hoffenheim,Borussia Dortmund,,,,,2008
5,Bayer Leverkusen,Hannover 96,12.0,7.0,5.0,11.0,2008
5,Borussia Mönchengladbach,Hertha BSC,14.0,12.0,18.0,-8.0,2008
5,Arminia Bielefeld,1. FC Köln,11.0,2.0,11.0,-2.0,2008
5,FC Bayern München,Werder Bremen,37.0,22.0,25.0,38.0,2008
5,FC Energie Cottbus,VfL Bochum,4.0,4.0,4.0,-2.0,2008
5,FC Schalke 04,Eintracht Frankfurt,25.0,18.0,27.0,-7.0,2008
5,VfB Stuttgart,Karlsruher SC,25.0,9.0,8.0,42.0,2008
5,VfL Wolfsburg,Hamburger SV,7.0,8.0,7.0,2.0,2008
6,1. FC Köln,FC Schalke 04,30.0,18.0,20.0,28.0,2008
6,Borussia Dortmund,VfB Stuttgart,26.0,18.0,36.0,-18.0,2008
6,Eintracht Frankfurt,Arminia Bielefeld,11.0,7.0,8.0,4.0,2008
6,Hamburger SV,Borussia Mönchengladbach,33.0,21.0,26.0,5.0,2008
6,Hannover 96,FC Bayern München,6.0,8.0,24.0,-56.0,2008
6,Hertha BSC,FC Energie Cottbus,3.0,1.0,6.0,-3.0,2008
6,Karlsruher SC,VfL Wolfsburg,4.0,0.0,0.0,5.0,2008
6,VfL Bochum,Bayer Leverkusen,16.0,10.0,22.0,-16.0,2008
6,Werder Bremen,TSG 1899 Hoffenheim,,,,,2008
7,TSG 1899 Hoffenheim,Eintracht Frankfurt,,,,,2008
7,Bayer Leverkusen,Hertha BSC,15.0,7.0,6.0,22.0,2008
7,Borussia Dortmund,Hannover 96,16.0,11.0,9.0,21.0,2008
7,Borussia Mönchengladbach,1. FC Köln,40.0,16.0,20.0,45.0,2008
7,Arminia Bielefeld,Karlsruher SC,9.0,6.0,9.0,3.0,2008
7,FC Bayern München,VfL Bochum,42.0,14.0,8.0,82.0,2008
7,FC Energie Cottbus,Hamburger SV,3.0,5.0,2.0,1.0,2008
7,FC Schalke 04,VfL Wolfsburg,6.0,11.0,5.0,1.0,2008
7,VfB Stuttgart,Werder Bremen,30.0,26.0,28.0,-14.0,2008
8,1. FC Köln,FC Energie Cottbus,6.0,3.0,1.0,11.0,2008
8,Eintracht Frankfurt,Bayer Leverkusen,18.0,11.0,19.0,-1.0,2008
8,Hamburger SV,FC Schalke 04,31.0,18.0,31.0,16.0,2008
8,Hannover 96,TSG 1899 Hoffenheim,,,,,2008
8,Hertha BSC,VfB Stuttgart,19.0,14.0,17.0,-3.0,2008
8,Karlsruher SC,FC Bayern München,6.0,9.0,27.0,-57.0,2008
8,VfL Bochum,Borussia Mönchengladbach,18.0,20.0,24.0,-24.0,2008
8,VfL Wolfsburg,Arminia Bielefeld,8.0,6.0,6.0,2.0,2008
8,Werder Bremen,Borussia Dortmund,38.0,14.0,28.0,26.0,2008
9,TSG 1899 Hoffenheim,Hamburger SV,,,,,2008
9,Bayer Leverkusen,1. FC Köln,15.0,20.0,11.0,5.0,2008
9,Borussia Dortmund,Hertha BSC,20.0,12.0,14.0,14.0,2008
9,Borussia Mönchengladbach,Karlsruher SC,14.0,16.0,12.0,8.0,2008
