season,location,matchday_nr,home_team_id,home_team_name,away_team_id,away_team_name,goals_home,goals_away,draw,win_home,win_away,outcome
2013,Berlin,32,54,Hertha BSC,74,Eintracht Braunschweig,2,0,0.0,1.0,0.0,win_home
2013,Leverkusen,32,6,Bayer Leverkusen,7,Borussia Dortmund,2,2,1.0,0.0,0.0,draw
2013,Augsburg,32,95,FC Augsburg,100,Hamburger SV,3,1,0.0,1.0,0.0,win_home
2013,Gelsenkirchen,32,9,FC Schalke 04,87,Borussia Mönchengladbach,0,1,0.0,0.0,1.0,win_away
2013,Dortmund,33,7,Borussia Dortmund,123,TSG 1899 Hoffenheim,3,2,0.0,1.0,0.0,win_home
2013,Gladbach,33,87,Borussia Mönchengladbach,81,1. FSV Mainz 05,3,1,0.0,1.0,0.0,win_home
2013,Stuttgart,33,16,VfB Stuttgart,131,VfL Wolfsburg,1,2,0.0,0.0,1.0,win_away
2013,Bremen,33,134,Werder Bremen,54,Hertha BSC,2,0,0.0,1.0,0.0,win_home
2013,Nürnberg,33,79,1. FC Nürnberg,55,Hannover 96,0,2,0.0,0.0,1.0,win_away
2013,Freiburg,33,112,SC Freiburg,9,FC Schalke 04,0,2,0.0,0.0,1.0,win_away
2013,Hamburg,33,100,Hamburger SV,40,FC Bayern München,1,4,0.0,0.0,1.0,win_away
2013,Braunschweig,33,74,Eintracht Braunschweig,95,FC Augsburg,0,1,0.0,0.0,1.0,win_away
2013,Frankfurt,33,91,Eintracht Frankfurt,6,Bayer Leverkusen,0,2,0.0,0.0,1.0,win_away
2013,München,34,40,FC Bayern München,16,VfB Stuttgart,1,0,0.0,1.0,0.0,win_home
2013,Gelsenkirchen,34,9,FC Schalke 04,79,1. FC Nürnberg,4,1,0.0,1.0,0.0,win_home
2013,Leverkusen,34,6,Bayer Leverkusen,134,Werder Bremen,2,1,0.0,1.0,0.0,win_home
2013,Hannover,34,55,Hannover 96,112,SC Freiburg,3,2,0.0,1.0,0.0,win_home
2013,Wolfsburg,34,131,VfL Wolfsburg,87,Borussia Mönchengladbach,3,1,0.0,1.0,0.0,win_home
2013,Sinsheim,34,123,TSG 1899 Hoffenheim,74,Eintracht Braunschweig,3,1,0.0,1.0,0.0,win_home
2013,Mainz,34,81,1. FSV Mainz 05,100,Hamburger SV,3,2,0.0,1.0,0.0,win_home
2013,Augsburg,34,95,FC Augsburg,91,Eintracht Frankfurt,2,1,0.0,1.0,0.0,win_home
2013,Berlin,34,54,Hertha BSC,7,Borussia Dortmund,0,4,0.0,0.0,1.0,win_away
2014,München,1,40,FC Bayern München,131,VfL Wolfsburg,2,1,0.0,1.0,0.0,win_home
2014,Sinsheim,1,175,TSG 1899 Hoffenheim,95,FC Augsburg,2,0,0.0,1.0,0.0,win_home
2014,Hannover,1,55,Hannover 96,9,FC Schalke 04,2,1,0.0,1.0,0.0,win_home
2014,Berlin,1,54,Hertha BSC,134,Werder Bremen,2,2,1.0,0.0,0.0,draw
2014,Frankfurt,1,91,Eintracht Frankfurt,112,SC Freiburg,1,0,0.0,1.0,0.0,win_home
2014,Köln,1,65,1. FC Köln,100,Hamburger SV,0,0,1.0,0.0,0.0,draw
2014,Dortmund,1,7,Borussia Dortmund,6,Bayer Leverkusen,0,2,0.0,0.0,1.0,win_away
2014,Paderborn,1,31,SC Paderborn 07,81,1. FSV Mainz 05,2,2,1.0,0.0,0.0,draw
2014,Gladbach,1,87,Borussia Mönchengladbach,16,VfB Stuttgart,1,1,1.0,0.0,0.0,draw
2014,Augsburg,2,95,FC Augsburg,7,Borussia Dortmund,2,3,0.0,0.0,1.0,win_away
2014,Leverkusen,2,6,Bayer Leverkusen,54,Hertha BSC,4,2,0.0,1.0,0.0,win_home
2014,Wolfsburg,2,131,VfL Wolfsburg,91,Eintracht Frankfurt,2,2,1.0,0.0,0.0,draw
2014,Bremen,2,134,Werder Bremen,175,TSG 1899 Hoffenheim,1,1,1.0,0.0,0.0,draw
2014,Stuttgart,2,16,VfB Stuttgart,65,1. FC Köln,0,2,0.0,0.0,1.0,win_away
2014,Hamburg,2,100,Hamburger SV,31,SC Paderborn 07,0,3,0.0,0.0,1.0,win_away
2014,Gelsenkirchen,2,9,FC Schalke 04,40,FC Bayern München,1,1,1.0,0.0,0.0,draw
2014,Mainz,2,81,1. FSV Mainz 05,55,Hannover 96,0,0,1.0,0.0,0.0,draw
2014,Freiburg,2,112,SC Freiburg,87,Borussia Mönchengladbach,0,0,1.0,0.0,0.0,draw
2014,Leverkusen,3,6,Bayer Leverkusen,134,Werder Bremen,3,3,1.0,0.0,0.0,draw
2014,München,3,40,FC Bayern München,16,VfB Stuttgart,2,0,0.0,1.0,0.0,win_home
2014,Dortmund,3,7,Borussia Dortmund,112,SC Freiburg,3,1,0.0,1.0,0.0,win_home
2014,Sinsheim,3,175,TSG 1899 Hoffenheim,131,VfL Wolfsburg,1,1,1.0,0.0,0.0,draw
2014,Berlin,3,54,Hertha BSC,81,1. FSV Mainz 05,1,3,0.0,0.0,1.0,win_away
2014,Paderborn,3,31,SC Paderborn 07,65,1. FC Köln,0,0,1.0,0.0,0.0,draw
2014,Gladbach,3,87,Borussia Mönchengladbach,9,FC Schalke 04,4,1,0.0,1.0,0.0,win_home
2014,Frankfurt,3,91,Eintracht Frankfurt,95,FC Augsburg,0,1,0.0,0.0,1.0,win_away
2014,Hannover,3,55,Hannover 96,100,Hamburger SV,2,0,0.0,1.0,0.0,win_home
2014,Freiburg,4,112,SC Freiburg,54,Hertha BSC,2,2,1.0,0.0,0.0,draw
2014,Gelsenkirchen,4,9,FC Schalke 04,91,Eintracht Frankfurt,2,2,1.0,0.0,0.0,draw
2014,Augsburg,4,95,FC Augsburg,134,Werder Bremen,4,2,0.0,1.0,0.0,win_home
2014,Stuttgart,4,16,VfB Stuttgart,175,TSG 1899 Hoffenheim,0,2,0.0,0.0,1.0,win_away
2014,Hamburg,4,100,Hamburger SV,40,FC Bayern München,0,0,1.0,0.0,0.0,draw
2014,Paderborn,4,31,SC Paderborn 07,55,Hannover 96,2,0,0.0,1.0,0.0,win_home
2014,Mainz,4,81,1. FSV Mainz 05,7,Borussia Dortmund,2,0,0.0,1.0,0.0,win_home
2014,Wolfsburg,4,131,VfL Wolfsburg,6,Bayer Leverkusen,4,1,0.0,1.0,0.0,win_home
2014,Köln,4,65,1. FC Köln,87,Borussia Mönchengladbach,0,0,1.0,0.0,0.0,draw
2014,München,5,40,FC Bayern München,31,SC Paderborn 07,4,0,0.0,1.0,0.0,win_home
2014,Sinsheim,5,175,TSG 1899 Hoffenheim,112,SC Freiburg,3,3,1.0,0.0,0.0,draw
2014,Bremen,5,134,Werder Bremen,9,FC Schalke 04,0,3,0.0,0.0,1.0,win_away
2014,Frankfurt,5,91,Eintracht Frankfurt,81,1. FSV Mainz 05,2,2,1.0,0.0,0.0,draw
2014,Dortmund,5,7,Borussia Dortmund,16,VfB Stuttgart,2,2,1.0,0.0,0.0,draw
2014,Leverkusen,5,6,Bayer Leverkusen,95,FC Augsburg,1,0,0.0,1.0,0.0,win_home
2014,Gladbach,5,87,Borussia Mönchengladbach,100,Hamburger SV,1,0,0.0,1.0,0.0,win_home
2014,Hannover,5,55,Hannover 96,65,1. FC Köln,1,0,0.0,1.0,0.0,win_home
2014,Berlin,5,54,Hertha BSC,131,VfL Wolfsburg,1,0,0.0,1.0,0.0,win_home
2014,Mainz,6,81,1. FSV Mainz 05,175,TSG 1899 Hoffenheim,0,0,1.0,0.0,0.0,draw
2014,Gelsenkirchen,6,9,FC Schalke 04,7,Borussia Dortmund,2,1,0.0,1.0,0.0,win_home
2014,Freiburg,6,112,SC Freiburg,6,Bayer Leverkusen,0,0,1.0,0.0,0.0,draw
2014,Stuttgart,6,16,VfB Stuttgart,55,Hannover 96,1,0,0.0,1.0,0.0,win_home
2014,Köln,6,65,1. FC Köln,40,FC Bayern München,0,2,0.0,0.0,1.0,win_away
2014,Paderborn,6,31,SC Paderborn 07,87,Borussia Mönchengladbach,1,2,0.0,0.0,1.0,win_away
2014,Wolfsburg,6,131,VfL Wolfsburg,134,Werder Bremen,2,1,0.0,1.0,0.0,win_home
2014,Augsburg,6,95,FC Augsburg,54,Hertha BSC,1,0,0.0,1.0,0.0,win_home
2014,Hamburg,6,100,Hamburger SV,91,Eintracht Frankfurt,1,2,0.0,0.0,1.0,win_away
2014,Berlin,7,54,Hertha BSC,16,VfB Stuttgart,3,2,0.0,1.0,0.0,win_home
2014,München,7,40,FC Bayern München,55,Hannover 96,4,0,0.0,1.0,0.0,win_home
2014,Dortmund,7,7,Borussia Dortmund,100,Hamburger SV,0,1,0.0,0.0,1.0,win_away
2014,Leverkusen,7,6,Bayer Leverkusen,31,SC Paderborn 07,2,2,1.0,0.0,0.0,draw
2014,Sinsheim,7,175,TSG 1899 Hoffenheim,9,FC Schalke 04,2,1,0.0,1.0,0.0,win_home
2014,Bremen,7,134,Werder Bremen,112,SC Freiburg,1,1,1.0,0.0,0.0,draw
2014,Frankfurt,7,91,Eintracht Frankfurt,65,1. FC Köln,3,2,0.0,1.0,0.0,win_home
2014,Wolfsburg,7,131,VfL Wolfsburg,95,FC Augsburg,1,0,0.0,1.0,0.0,win_home
2014,Gladbach,7,87,Borussia Mönchengladbach,81,1. FSV Mainz 05,1,1,1.0,0.0,0.0,draw
2014,München,8,40,FC Bayern München,134,Werder Bremen,6,0,0.0,1.0,0.0,win_home
2014,Mainz,8,81,1. FSV Mainz 05,95,FC Augsburg,2,1,0.0,1.0,0.0,win_home
2014,Hannover,8,55,Hannover 96,87,Borussia Mönchengladbach,0,3,0.0,0.0,1.0,win_away
2014,Freiburg,8,112,SC Freiburg,131,VfL Wolfsburg,1,2,0.0,0.0,1.0,win_away
2014,Stuttgart,8,16,VfB Stuttgart,6,Bayer Leverkusen,3,3,1.0,0.0,0.0,draw
2014,Köln,8,65,1. FC Köln,7,Borussia Dortmund,2,1,0.0,1.0,0.0,win_home
2014,Gelsenkirchen,8,9,FC Schalke 04,54,Hertha BSC,2,0,0.0,1.0,0.0,win_home
2014,Hamburg,8,100,Hamburger SV,175,TSG 1899 Hoffenheim,1,1,1.0,0.0,0.0,draw
2014,Paderborn,8,31,SC Paderborn 07,91,Eintracht Frankfurt,3,1,0.0,1.0,0.0,win_home
2014,Bremen,9,134,Werder Bremen,65,1. FC Köln,0,1,0.0,0.0,1.0,win_away
2014,Dortmund,9,7,Borussia Dortmund,55,Hannover 96,0,1,0.0,0.0,1.0,win_away
2014,Augsburg,9,95,FC Augsburg,112,SC Freiburg,2,0,0.0,1.0,0.0,win_home
2014,Sinsheim,9,175,TSG 1899 Hoffenheim,31,SC Paderborn 07,1,0,0.0,1.0,0.0,win_home
2014,Berlin,9,54,Hertha BSC,100,Hamburger SV,3,0,0.0,1.0,0.0,win_home
2014,Frankfurt,9,91,Eintracht Frankfurt,16,VfB Stuttgart,4,5,0.0,0.0,1.0,win_away
2014,Leverkusen,9,6,Bayer Leverkusen,9,FC Schalke 04,1,0,0.0,1.0,0.0,win_home
2014,Wolfsburg,9,131,VfL Wolfsburg,81,1. FSV Mainz 05,3,0,0.0,1.0,0.0,win_home
2014,Gladbach,9,87,Borussia Mönchengladbach,40,FC Bayern München,0,0,1.0,0.0,0.0,draw
2014,Gelsenkirchen,10,9,FC Schalke 04,95,FC Augsburg,1,0,0.0,1.0,0.0,win_home
2014,Mainz,10,81,1. FSV Mainz 05,134,Werder Bremen,1,2,0.0,0.0,1.0,win_away
2014,Hannover,10,55,Hannover 96,91,Eintracht Frankfurt,1,0,0.0,1.0,0.0,win_home
2014,Stuttgart,10,16,VfB Stuttgart,131,VfL Wolfsburg,0,4,0.0,0.0,1.0,win_away
2014,Hamburg,10,100,Hamburger SV,6,Bayer Leverkusen,1,0,0.0,1.0,0.0,win_home
2014,München,10,40,FC Bayern München,7,Borussia Dortmund,2,1,0.0,1.0,0.0,win_home
2014,Gladbach,10,87,Borussia Mönchengladbach,175,TSG 1899 Hoffenheim,3,1,0.0,1.0,0.0,win_home
2014,Köln,10,65,1. FC Köln,112,SC Freiburg,0,1,0.0,0.0,1.0,win_away
2014,Paderborn,10,31,SC Paderborn 07,54,Hertha BSC,3,1,0.0,1.0,0.0,win_home
2014,Berlin,11,54,Hertha BSC,55,Hannover 96,0,2,0.0,0.0,1.0,win_away
2014,Augsburg,11,95,FC Augsburg,31,SC Paderborn 07,3,0,0.0,1.0,0.0,win_home
2014,Sinsheim,11,175,TSG 1899 Hoffenheim,65,1. FC Köln,3,4,0.0,0.0,1.0,win_away
2014,Frankfurt,11,91,Eintracht Frankfurt,40,FC Bayern München,0,4,0.0,0.0,1.0,win_away
2014,Freiburg,11,112,SC Freiburg,9,FC Schalke 04,2,0,0.0,1.0,0.0,win_home
2014,Leverkusen,11,6,Bayer Leverkusen,81,1. FSV Mainz 05,0,0,1.0,0.0,0.0,draw
2014,Bremen,11,134,Werder Bremen,16,VfB Stuttgart,2,0,0.0,1.0,0.0,win_home
2014,Wolfsburg,11,131,VfL Wolfsburg,100,Hamburger SV,2,0,0.0,1.0,0.0,win_home
2014,Dortmund,11,7,Borussia Dortmund,87,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,win_home
2014,München,12,40,FC Bayern München,175,TSG 1899 Hoffenheim,4,0,0.0,1.0,0.0,win_home
2014,Gelsenkirchen,12,9,FC Schalke 04,131,VfL Wolfsburg,3,2,0.0,1.0,0.0,win_home
2014,Gladbach,12,87,Borussia Mönchengladbach,91,Eintracht Frankfurt,1,3,0.0,0.0,1.0,win_away
2014,Mainz,12,81,1. FSV Mainz 05,112,SC Freiburg,2,2,1.0,0.0,0.0,draw
2014,Hannover,12,55,Hannover 96,6,Bayer Leverkusen,1,3,0.0,0.0,1.0,win_away
2014,Paderborn,12,31,SC Paderborn 07,7,Borussia Dortmund,2,2,1.0,0.0,0.0,draw
2014,Köln,12,65,1. FC Köln,54,Hertha BSC,1,2,0.0,0.0,1.0,win_away
2014,Hamburg,12,100,Hamburger SV,134,Werder Bremen,2,0,0.0,1.0,0.0,win_home
2014,Stuttgart,12,16,VfB Stuttgart,95,FC Augsburg,0,1,0.0,0.0,1.0,win_away
2014,Freiburg,13,112,SC Freiburg,16,VfB Stuttgart,1,4,0.0,0.0,1.0,win_away
2014,Gelsenkirchen,13,9,FC Schalke 04,81,1. FSV Mainz 05,4,1,0.0,1.0,0.0,win_home
2014,Leverkusen,13,6,Bayer Leverkusen,65,1. FC Köln,5,1,0.0,1.0,0.0,win_home
2014,Augsburg,13,95,FC Augsburg,100,Hamburger SV,3,1,0.0,1.0,0.0,win_home
2014,Berlin,13,54,Hertha BSC,40,FC Bayern München,0,1,0.0,0.0,1.0,win_away
2014,Bremen,13,134,Werder Bremen,31,SC Paderborn 07,4,0,0.0,1.0,0.0,win_home
2014,Sinsheim,13,175,TSG 1899 Hoffenheim,55,Hannover 96,4,3,0.0,1.0,0.0,win_home
2014,Wolfsburg,13,131,VfL Wolfsburg,87,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,win_home
2014,Frankfurt,13,91,Eintracht Frankfurt,7,Borussia Dortmund,2,0,0.0,1.0,0.0,win_home
2014,Dortmund,14,7,Borussia Dortmund,175,TSG 1899 Hoffenheim,1,0,0.0,1.0,0.0,win_home
2014,Gladbach,14,87,Borussia Mönchengladbach,54,Hertha BSC,3,2,0.0,1.0,0.0,win_home
2014,Hannover,14,55,Hannover 96,131,VfL Wolfsburg,1,3,0.0,0.0,1.0,win_away
2014,Stuttgart,14,16,VfB Stuttgart,9,FC Schalke 04,0,4,0.0,0.0,1.0,win_away
2014,Köln,14,65,1. FC Köln,95,FC Augsburg,1,2,0.0,0.0,1.0,win_away
2014,Paderborn,14,31,SC Paderborn 07,112,SC Freiburg,1,1,1.0,0.0,0.0,draw
2014,München,14,40,FC Bayern München,6,Bayer Leverkusen,1,0,0.0,1.0,0.0,win_home
2014,Hamburg,14,100,Hamburger SV,81,1. FSV Mainz 05,2,1,0.0,1.0,0.0,win_home
2014,Frankfurt,14,91,Eintracht Frankfurt,134,Werder Bremen,5,2,0.0,1.0,0.0,win_home
2014,Sinsheim,15,175,TSG 1899 Hoffenheim,91,Eintracht Frankfurt,3,2,0.0,1.0,0.0,win_home
2014,Gelsenkirchen,15,9,FC Schalke 04,65,1. FC Köln,1,2,0.0,0.0,1.0,win_away
2014,Augsburg,15,95,FC Augsburg,40,FC Bayern München,0,4,0.0,0.0,1.0,win_away
2014,Berlin,15,54,Hertha BSC,7,Borussia Dortmund,1,0,0.0,1.0,0.0,win_home
2014,Bremen,15,134,Werder Bremen,55,Hannover 96,3,3,1.0,0.0,0.0,draw
2014,Freiburg,15,112,SC Freiburg,100,Hamburger SV,0,0,1.0,0.0,0.0,draw
2014,Mainz,15,81,1. FSV Mainz 05,16,VfB Stuttgart,1,1,1.0,0.0,0.0,draw
2014,Leverkusen,15,6,Bayer Leverkusen,87,Borussia Mönchengladbach,1,1,1.0,0.0,0.0,draw
2014,Wolfsburg,15,131,VfL Wolfsburg,31,SC Paderborn 07,1,1,1.0,0.0,0.0,draw
2014,München,16,40,FC Bayern München,112,SC Freiburg,2,0,0.0,1.0,0.0,win_home
2014,Hannover,16,55,Hannover 96,95,FC Augsburg,2,0,0.0,1.0,0.0,win_home
2014,Hamburg,16,100,Hamburger SV,16,VfB Stuttgart,0,1,0.0,0.0,1.0,win_away
2014,Köln,16,65,1. FC Köln,81,1. FSV Mainz 05,0,0,1.0,0.0,0.0,draw
2014,Dortmund,16,7,Borussia Dortmund,131,VfL Wolfsburg,2,2,1.0,0.0,0.0,draw
2014,Gladbach,16,87,Borussia Mönchengladbach,134,Werder Bremen,4,1,0.0,1.0,0.0,win_home
2014,Sinsheim,16,175,TSG 1899 Hoffenheim,6,Bayer Leverkusen,0,1,0.0,0.0,1.0,win_away
2014,Frankfurt,16,91,Eintracht Frankfurt,54,Hertha BSC,4,4,1.0,0.0,0.0,draw
2014,Paderborn,16,31,SC Paderborn 07,9,FC Schalke 04,1,2,0.0,0.0,1.0,win_away
2014,Mainz,17,81,1. FSV Mainz 05,40,FC Bayern München,1,2,0.0,0.0,1.0,win_away
2014,Gelsenkirchen,17,9,FC Schalke 04,100,Hamburger SV,0,0,1.0,0.0,0.0,draw
2014,Leverkusen,17,6,Bayer Leverkusen,91,Eintracht Frankfurt,1,1,1.0,0.0,0.0,draw
2014,Augsburg,17,95,FC Augsburg,87,Borussia Mönchengladbach,2,1,0.0,1.0,0.0,win_home
2014,Bremen,17,134,Werder Bremen,7,Borussia Dortmund,2,1,0.0,1.0,0.0,win_home
2014,Stuttgart,17,16,VfB Stuttgart,31,SC Paderborn 07,0,0,1.0,0.0,0.0,draw
2014,Wolfsburg,17,131,VfL Wolfsburg,65,1. FC Köln,2,1,0.0,1.0,0.0,win_home
2014,Berlin,17,54,Hertha BSC,175,TSG 1899 Hoffenheim,0,5,0.0,0.0,1.0,win_away
2014,Freiburg,17,112,SC Freiburg,55,Hannover 96,2,2,1.0,0.0,0.0,draw
2014,Wolfsburg,18,131,VfL Wolfsburg,40,FC Bayern München,4,1,0.0,1.0,0.0,win_home
2014,Gelsenkirchen,18,9,FC Schalke 04,55,Hannover 96,1,0,0.0,1.0,0.0,win_home
2014,Mainz,18,81,1. FSV Mainz 05,31,SC Paderborn 07,5,0,0.0,1.0,0.0,win_home
2014,Freiburg,18,112,SC Freiburg,91,Eintracht Frankfurt,4,1,0.0,1.0,0.0,win_home
2014,Stuttgart,18,16,VfB Stuttgart,87,Borussia Mönchengladbach,0,1,0.0,0.0,1.0,win_away
2014,Hamburg,18,100,Hamburger SV,65,1. FC Köln,0,2,0.0,0.0,1.0,win_away
2014,Leverkusen,18,6,Bayer Leverkusen,7,Borussia Dortmund,0,0,1.0,0.0,0.0,draw
2014,Bremen,18,134,Werder Bremen,54,Hertha BSC,2,0,0.0,1.0,0.0,win_home
2014,Augsburg,18,95,FC Augsburg,175,TSG 1899 Hoffenheim,3,1,0.0,1.0,0.0,win_home
2014,München,19,40,FC Bayern München,9,FC Schalke 04,1,1,1.0,0.0,0.0,draw
2014,Gladbach,19,87,Borussia Mönchengladbach,112,SC Freiburg,1,0,0.0,1.0,0.0,win_home
2014,Hannover,19,55,Hannover 96,81,1. FSV Mainz 05,1,1,1.0,0.0,0.0,draw
2014,Frankfurt,19,91,Eintracht Frankfurt,131,VfL Wolfsburg,1,1,1.0,0.0,0.0,draw
2014,Dortmund,19,7,Borussia Dortmund,95,FC Augsburg,0,1,0.0,0.0,1.0,win_away
2014,Sinsheim,19,175,TSG 1899 Hoffenheim,134,Werder Bremen,1,2,0.0,0.0,1.0,win_away
2014,Berlin,19,54,Hertha BSC,6,Bayer Leverkusen,0,1,0.0,0.0,1.0,win_away
2014,Köln,19,65,1. FC Köln,16,VfB Stuttgart,0,0,1.0,0.0,0.0,draw
2014,Paderborn,19,31,SC Paderborn 07,100,Hamburger SV,0,3,0.0,0.0,1.0,win_away
2014,Gelsenkirchen,20,9,FC Schalke 04,87,Borussia Mönchengladbach,1,0,0.0,1.0,0.0,win_home
2014,Wolfsburg,20,131,VfL Wolfsburg,175,TSG 1899 Hoffenheim,3,0,0.0,1.0,0.0,win_home
2014,Mainz,20,81,1. FSV Mainz 05,54,Hertha BSC,0,2,0.0,0.0,1.0,win_away
2014,Freiburg,20,112,SC Freiburg,7,Borussia Dortmund,0,3,0.0,0.0,1.0,win_away
2014,Stuttgart,20,16,VfB Stuttgart,40,FC Bayern München,0,2,0.0,0.0,1.0,win_away
2014,Köln,20,65,1. FC Köln,31,SC Paderborn 07,0,0,1.0,0.0,0.0,draw
2014,Hamburg,20,100,Hamburger SV,55,Hannover 96,2,1,0.0,1.0,0.0,win_home
2014,Bremen,20,134,Werder Bremen,6,Bayer Leverkusen,2,1,0.0,1.0,0.0,win_home
2014,Augsburg,20,95,FC Augsburg,91,Eintracht Frankfurt,2,2,1.0,0.0,0.0,draw
2014,Dortmund,21,7,Borussia Dortmund,81,1. FSV Mainz 05,4,2,0.0,1.0,0.0,win_home
2014,München,21,40,FC Bayern München,100,Hamburger SV,8,0,0.0,1.0,0.0,win_home
2014,Leverkusen,21,6,Bayer Leverkusen,131,VfL Wolfsburg,4,5,0.0,0.0,1.0,win_away
2014,Gladbach,21,87,Borussia Mönchengladbach,65,1. FC Köln,1,0,0.0,1.0,0.0,win_home
2014,Sinsheim,21,175,TSG 1899 Hoffenheim,16,VfB Stuttgart,2,1,0.0,1.0,0.0,win_home
2014,Bremen,21,134,Werder Bremen,95,FC Augsburg,3,2,0.0,1.0,0.0,win_home
2014,Frankfurt,21,91,Eintracht Frankfurt,9,FC Schalke 04,1,0,0.0,1.0,0.0,win_home
2014,Berlin,21,54,Hertha BSC,112,SC Freiburg,0,2,0.0,0.0,1.0,win_away
2014,Hannover,21,55,Hannover 96,31,SC Paderborn 07,1,2,0.0,0.0,1.0,win_away
2014,Stuttgart,22,16,VfB Stuttgart,7,Borussia Dortmund,2,3,0.0,0.0,1.0,win_away
2014,Gelsenkirchen,22,9,FC Schalke 04,134,Werder Bremen,1,1,1.0,0.0,0.0,draw
2014,Mainz,22,81,1. FSV Mainz 05,91,Eintracht Frankfurt,3,1,0.0,1.0,0.0,win_home
2014,Augsburg,22,95,FC Augsburg,6,Bayer Leverkusen,2,2,1.0,0.0,0.0,draw
2014,Freiburg,22,112,SC Freiburg,175,TSG 1899 Hoffenheim,1,1,1.0,0.0,0.0,draw
2014,Paderborn,22,31,SC Paderborn 07,40,FC Bayern München,0,6,0.0,0.0,1.0,win_away
2014,Köln,22,65,1. FC Köln,55,Hannover 96,1,1,1.0,0.0,0.0,draw
2014,Hamburg,22,100,Hamburger SV,87,Borussia Mönchengladbach,1,1,1.0,0.0,0.0,draw
2014,Wolfsburg,22,131,VfL Wolfsburg,54,Hertha BSC,2,1,0.0,1.0,0.0,win_home
2014,München,23,40,FC Bayern München,65,1. FC Köln,4,1,0.0,1.0,0.0,win_home
2014,Dortmund,23,7,Borussia Dortmund,9,FC Schalke 04,3,0,0.0,1.0,0.0,win_home
2014,Leverkusen,23,6,Bayer Leverkusen,112,SC Freiburg,1,0,0.0,1.0,0.0,win_home
2014,Sinsheim,23,175,TSG 1899 Hoffenheim,81,1. FSV Mainz 05,2,0,0.0,1.0,0.0,win_home
2014,Hannover,23,55,Hannover 96,16,VfB Stuttgart,1,1,1.0,0.0,0.0,draw
2014,Berlin,23,54,Hertha BSC,95,FC Augsburg,1,0,0.0,1.0,0.0,win_home
2014,Frankfurt,23,91,Eintracht Frankfurt,100,Hamburger SV,2,1,0.0,1.0,0.0,win_home
2014,Gladbach,23,87,Borussia Mönchengladbach,31,SC Paderborn 07,2,0,0.0,1.0,0.0,win_home
2014,Bremen,23,134,Werder Bremen,131,VfL Wolfsburg,3,5,0.0,0.0,1.0,win_away
2014,Stuttgart,24,16,VfB Stuttgart,54,Hertha BSC,0,0,1.0,0.0,0.0,draw
2014,Gelsenkirchen,24,9,FC Schalke 04,175,TSG 1899 Hoffenheim,3,1,0.0,1.0,0.0,win_home
2014,Augsburg,24,95,FC Augsburg,131,VfL Wolfsburg,1,0,0.0,1.0,0.0,win_home
2014,Hannover,24,55,Hannover 96,40,FC Bayern München,1,3,0.0,0.0,1.0,win_away
2014,Freiburg,24,112,SC Freiburg,134,Werder Bremen,0,1,0.0,0.0,1.0,win_away
2014,Hamburg,24,100,Hamburger SV,7,Borussia Dortmund,0,0,1.0,0.0,0.0,draw
2014,Mainz,24,81,1. FSV Mainz 05,87,Borussia Mönchengladbach,2,2,1.0,0.0,0.0,draw
2014,Köln,24,65,1. FC Köln,91,Eintracht Frankfurt,4,2,0.0,1.0,0.0,win_home
2014,Paderborn,24,31,SC Paderborn 07,6,Bayer Leverkusen,0,3,0.0,0.0,1.0,win_away
2014,Leverkusen,25,6,Bayer Leverkusen,16,VfB Stuttgart,4,0,0.0,1.0,0.0,win_home
2014,Augsburg,25,95,FC Augsburg,81,1. FSV Mainz 05,0,2,0.0,0.0,1.0,win_away
2014,Sinsheim,25,175,TSG 1899 Hoffenheim,100,Hamburger SV,3,0,0.0,1.0,0.0,win_home
2014,Berlin,25,54,Hertha BSC,9,FC Schalke 04,2,2,1.0,0.0,0.0,draw
2014,Bremen,25,134,Werder Bremen,40,FC Bayern München,0,4,0.0,0.0,1.0,win_away
2014,Frankfurt,25,91,Eintracht Frankfurt,31,SC Paderborn 07,4,0,0.0,1.0,0.0,win_home
2014,Dortmund,25,7,Borussia Dortmund,65,1. FC Köln,0,0,1.0,0.0,0.0,draw
2014,Wolfsburg,25,131,VfL Wolfsburg,112,SC Freiburg,3,0,0.0,1.0,0.0,win_home
2014,Gladbach,25,87,Borussia Mönchengladbach,55,Hannover 96,2,0,0.0,1.0,0.0,win_home
2014,Hamburg,26,100,Hamburger SV,54,Hertha BSC,0,1,0.0,0.0,1.0,win_away
2014,Hannover,26,55,Hannover 96,7,Borussia Dortmund,2,3,0.0,0.0,1.0,win_away
2014,Freiburg,26,112,SC Freiburg,95,FC Augsburg,2,0,0.0,1.0,0.0,win_home
2014,Stuttgart,26,16,VfB Stuttgart,91,Eintracht Frankfurt,3,1,0.0,1.0,0.0,win_home
2014,Köln,26,65,1. FC Köln,134,Werder Bremen,1,1,1.0,0.0,0.0,draw
2014,Paderborn,26,31,SC Paderborn 07,175,TSG 1899 Hoffenheim,0,0,1.0,0.0,0.0,draw
2014,Gelsenkirchen,26,9,FC Schalke 04,6,Bayer Leverkusen,0,1,0.0,0.0,1.0,win_away
2014,Mainz,26,81,1. FSV Mainz 05,131,VfL Wolfsburg,1,1,1.0,0.0,0.0,draw
2014,München,26,40,FC Bayern München,87,Borussia Mönchengladbach,0,2,0.0,0.0,1.0,win_away
