season_x,location,matchday_nr_x,home_team_id,home_team_name_x,away_team_id,away_team_name_x,goals_home,goals_away,outcome,total_goals,identifier,hist_home_team_win,hist_draw,hist_away_team_win,hist_goal_dif
2013,Braunschweig,15,74,Eintracht Braunschweig,54,Hertha BSC,0,2,win_away,2,2013_Eintracht Braunschweig_Hertha BSC,12.0,16.0,14.0,-3.0
2013,Berlin,16,54,Hertha BSC,134,Werder Bremen,3,2,win_home,5,2013_Hertha BSC_Werder Bremen,18.0,12.0,32.0,-36.0
2013,München,16,40,FC Bayern München,100,Hamburger SV,3,1,win_home,4,2013_FC Bayern München_Hamburger SV,56.0,21.0,19.0,111.0
2013,München,16,40,FC Bayern München,100,Hamburger SV,3,1,win_home,4,2013_FC Bayern München_Hamburger SV,54.0,21.0,19.0,101.0
2013,Hannover,16,55,Hannover 96,79,1. FC Nürnberg,3,3,draw,6,2013_Hannover 96_1. FC Nürnberg,15.0,15.0,14.0,1.0
2013,Sinsheim,16,123,TSG 1899 Hoffenheim,7,Borussia Dortmund,2,2,draw,4,2013_TSG 1899 Hoffenheim_Borussia Dortmund,4.0,3.0,3.0,1.0
2013,Mainz,16,81,1. FSV Mainz 05,87,Borussia Mönchengladbach,0,0,draw,0,2013_1. FSV Mainz 05_Borussia Mönchengladbach,7.0,5.0,8.0,-4.0
2013,Mainz,16,81,1. FSV Mainz 05,87,Borussia Mönchengladbach,0,0,draw,0,2013_1. FSV Mainz 05_Borussia Mönchengladbach,7.0,5.0,6.0,0.0
2013,Augsburg,16,95,FC Augsburg,74,Eintracht Braunschweig,4,1,win_home,5,2013_FC Augsburg_Eintracht Braunschweig,1.0,1.0,0.0,1.0
2013,Wolfsburg,16,131,VfL Wolfsburg,16,VfB Stuttgart,3,1,win_home,4,2013_VfL Wolfsburg_VfB Stuttgart,12.0,5.0,15.0,-1.0
2013,Wolfsburg,16,131,VfL Wolfsburg,16,VfB Stuttgart,3,1,win_home,4,2013_VfL Wolfsburg_VfB Stuttgart,10.0,5.0,15.0,-4.0
2013,Gelsenkirchen,16,9,FC Schalke 04,112,SC Freiburg,2,0,win_home,2,2013_FC Schalke 04_SC Freiburg,19.0,5.0,14.0,14.0
2013,Leverkusen,16,6,Bayer Leverkusen,91,Eintracht Frankfurt,0,1,win_away,1,2013_Bayer Leverkusen_Eintracht Frankfurt,24.0,12.0,20.0,11.0
2013,Leverkusen,16,6,Bayer Leverkusen,91,Eintracht Frankfurt,0,1,win_away,1,2013_Bayer Leverkusen_Eintracht Frankfurt,23.0,12.0,19.0,10.0
2013,Frankfurt,17,91,Eintracht Frankfurt,95,FC Augsburg,1,1,draw,2,2013_Eintracht Frankfurt_FC Augsburg,1.0,0.0,1.0,0.0
2013,Dortmund,17,7,Borussia Dortmund,54,Hertha BSC,1,2,win_away,3,2013_Borussia Dortmund_Hertha BSC,23.0,14.0,15.0,18.0
2013,Bremen,17,134,Werder Bremen,6,Bayer Leverkusen,1,0,win_home,1,2013_Werder Bremen_Bayer Leverkusen,22.0,27.0,17.0,-2.0
2013,Freiburg,17,112,SC Freiburg,55,Hannover 96,2,1,win_home,3,2013_SC Freiburg_Hannover 96,10.0,12.0,6.0,7.0
2013,Freiburg,17,112,SC Freiburg,55,Hannover 96,2,1,win_home,3,2013_SC Freiburg_Hannover 96,8.0,12.0,6.0,4.0
2013,Hamburg,17,100,Hamburger SV,81,1. FSV Mainz 05,2,3,win_away,5,2013_Hamburger SV_1. FSV Mainz 05,6.0,5.0,3.0,3.0
2013,Nürnberg,17,79,1. FC Nürnberg,9,FC Schalke 04,0,0,draw,0,2013_1. FC Nürnberg_FC Schalke 04,15.0,13.0,24.0,-21.0
2013,Nürnberg,17,79,1. FC Nürnberg,9,FC Schalke 04,0,0,draw,0,2013_1. FC Nürnberg_FC Schalke 04,14.0,13.0,23.0,-23.0
2013,Gladbach,17,87,Borussia Mönchengladbach,131,VfL Wolfsburg,2,2,draw,4,2013_Borussia Mönchengladbach_VfL Wolfsburg,8.0,3.0,15.0,-14.0
2013,Gladbach,18,87,Borussia Mönchengladbach,40,FC Bayern München,0,2,win_away,2,2013_Borussia Mönchengladbach_FC Bayern München,20.0,26.0,42.0,-59.0
2013,Dortmund,18,7,Borussia Dortmund,95,FC Augsburg,2,2,draw,4,2013_Borussia Dortmund_FC Augsburg,1.0,1.0,0.0,4.0
2013,Stuttgart,18,16,VfB Stuttgart,81,1. FSV Mainz 05,1,2,win_away,3,2013_VfB Stuttgart_1. FSV Mainz 05,7.0,3.0,4.0,3.0
2013,Freiburg,18,112,SC Freiburg,6,Bayer Leverkusen,3,2,win_home,5,2013_SC Freiburg_Bayer Leverkusen,7.0,7.0,12.0,-15.0
2013,Stuttgart,17,16,VfB Stuttgart,40,FC Bayern München,1,2,win_away,3,2013_VfB Stuttgart_FC Bayern München,17.0,20.0,55.0,-78.0
2013,Stuttgart,17,16,VfB Stuttgart,40,FC Bayern München,1,2,win_away,3,2013_VfB Stuttgart_FC Bayern München,17.0,20.0,53.0,-71.0
2013,Leverkusen,19,6,Bayer Leverkusen,16,VfB Stuttgart,2,1,win_home,3,2013_Bayer Leverkusen_VfB Stuttgart,27.0,17.0,22.0,19.0
2013,Sinsheim,19,123,TSG 1899 Hoffenheim,100,Hamburger SV,3,0,win_home,3,2013_TSG 1899 Hoffenheim_Hamburger SV,3.0,2.0,3.0,7.0
2013,Mainz,19,81,1. FSV Mainz 05,112,SC Freiburg,2,0,win_home,2,2013_1. FSV Mainz 05_SC Freiburg,7.0,8.0,9.0,3.0
2013,Gladbach,20,87,Borussia Mönchengladbach,6,Bayer Leverkusen,0,1,win_away,1,2013_Borussia Mönchengladbach_Bayer Leverkusen,15.0,23.0,22.0,-23.0
2013,Bremen,20,134,Werder Bremen,7,Borussia Dortmund,1,5,win_away,6,2013_Werder Bremen_Borussia Dortmund,39.0,16.0,33.0,21.0
2013,Gelsenkirchen,20,9,FC Schalke 04,55,Hannover 96,2,0,win_home,2,2013_FC Schalke 04_Hannover 96,27.0,13.0,14.0,33.0
2013,Dortmund,21,7,Borussia Dortmund,91,Eintracht Frankfurt,4,0,win_home,4,2013_Borussia Dortmund_Eintracht Frankfurt,36.0,15.0,27.0,35.0
2013,München,21,40,FC Bayern München,112,SC Freiburg,4,0,win_home,4,2013_FC Bayern München_SC Freiburg,18.0,5.0,3.0,33.0
2013,Sinsheim,21,123,TSG 1899 Hoffenheim,16,VfB Stuttgart,4,1,win_home,5,2013_TSG 1899 Hoffenheim_VfB Stuttgart,0.0,4.0,4.0,-6.0
2013,Augsburg,21,95,FC Augsburg,79,1. FC Nürnberg,0,1,win_away,1,2013_FC Augsburg_1. FC Nürnberg,2.0,5.0,5.0,-1.0
2013,Freiburg,22,112,SC Freiburg,95,FC Augsburg,2,4,win_away,6,2013_SC Freiburg_FC Augsburg,9.0,4.0,1.0,12.0
2013,Hannover,22,55,Hannover 96,40,FC Bayern München,0,4,win_away,4,2013_Hannover 96_FC Bayern München,9.0,8.0,29.0,-70.0
2013,Dortmund,23,7,Borussia Dortmund,79,1. FC Nürnberg,3,0,win_home,3,2013_Borussia Dortmund_1. FC Nürnberg,30.0,17.0,13.0,35.0
2013,Augsburg,23,95,FC Augsburg,55,Hannover 96,1,1,draw,2,2013_FC Augsburg_Hannover 96,0.0,4.0,0.0,0.0
2013,München,23,40,FC Bayern München,9,FC Schalke 04,5,1,win_home,6,2013_FC Bayern München_FC Schalke 04,41.0,25.0,18.0,73.0
2013,Frankfurt,23,91,Eintracht Frankfurt,16,VfB Stuttgart,2,1,win_home,3,2013_Eintracht Frankfurt_VfB Stuttgart,28.0,18.0,36.0,-16.0
2013,Gelsenkirchen,24,9,FC Schalke 04,123,TSG 1899 Hoffenheim,4,0,win_home,4,2013_FC Schalke 04_TSG 1899 Hoffenheim,2.0,3.0,3.0,0.0
2013,Gladbach,24,87,Borussia Mönchengladbach,95,FC Augsburg,1,2,win_away,3,2013_Borussia Mönchengladbach_FC Augsburg,2.0,1.0,1.0,3.0
2013,Wolfsburg,24,131,VfL Wolfsburg,40,FC Bayern München,1,6,win_away,7,2013_VfL Wolfsburg_FC Bayern München,3.0,5.0,22.0,-37.0
2013,Hamburg,24,100,Hamburger SV,91,Eintracht Frankfurt,1,1,draw,2,2013_Hamburger SV_Eintracht Frankfurt,41.0,20.0,25.0,50.0
2013,Nürnberg,24,79,1. FC Nürnberg,134,Werder Bremen,0,2,win_away,2,2013_1. FC Nürnberg_Werder Bremen,15.0,15.0,28.0,-25.0
2013,Augsburg,25,95,FC Augsburg,9,FC Schalke 04,1,2,win_away,3,2013_FC Augsburg_FC Schalke 04,0.0,1.0,1.0,-2.0
2013,Sinsheim,25,123,TSG 1899 Hoffenheim,81,1. FSV Mainz 05,2,4,win_away,6,2013_TSG 1899 Hoffenheim_1. FSV Mainz 05,2.0,2.0,4.0,0.0
2013,Stuttgart,26,16,VfB Stuttgart,100,Hamburger SV,1,0,win_home,1,2013_VfB Stuttgart_Hamburger SV,33.0,20.0,41.0,4.0
2013,Wolfsburg,26,131,VfL Wolfsburg,95,FC Augsburg,1,1,draw,2,2013_VfL Wolfsburg_FC Augsburg,0.0,0.0,2.0,-3.0
2013,Mainz,26,81,1. FSV Mainz 05,40,FC Bayern München,0,2,win_away,2,2013_1. FSV Mainz 05_FC Bayern München,3.0,2.0,7.0,-14.0
2013,Leverkusen,26,6,Bayer Leverkusen,123,TSG 1899 Hoffenheim,2,3,win_away,5,2013_Bayer Leverkusen_TSG 1899 Hoffenheim,7.0,1.0,0.0,14.0
2013,Bremen,27,134,Werder Bremen,131,VfL Wolfsburg,1,3,win_away,4,2013_Werder Bremen_VfL Wolfsburg,13.0,6.0,11.0,12.0
2013,Hamburg,27,100,Hamburger SV,112,SC Freiburg,1,1,draw,2,2013_Hamburger SV_SC Freiburg,12.0,8.0,6.0,22.0
2013,Frankfurt,27,91,Eintracht Frankfurt,87,Borussia Mönchengladbach,1,0,win_home,1,2013_Eintracht Frankfurt_Borussia Mönchengladbach,30.0,22.0,24.0,15.0
2013,Stuttgart,28,16,VfB Stuttgart,7,Borussia Dortmund,2,3,win_away,5,2013_VfB Stuttgart_Borussia Dortmund,38.0,22.0,28.0,17.0
2013,Hamburg,29,100,Hamburger SV,6,Bayer Leverkusen,2,1,win_home,3,2013_Hamburger SV_Bayer Leverkusen,25.0,19.0,22.0,-7.0
2013,Stuttgart,29,16,VfB Stuttgart,112,SC Freiburg,2,0,win_home,2,2013_VfB Stuttgart_SC Freiburg,15.0,2.0,9.0,9.0
2013,Bremen,29,134,Werder Bremen,9,FC Schalke 04,1,1,draw,2,2013_Werder Bremen_FC Schalke 04,38.0,18.0,30.0,27.0
2013,Nürnberg,29,79,1. FC Nürnberg,87,Borussia Mönchengladbach,0,2,win_away,2,2013_1. FC Nürnberg_Borussia Mönchengladbach,23.0,10.0,25.0,-14.0
2013,Hannover,30,55,Hannover 96,100,Hamburger SV,2,1,win_home,3,2013_Hannover 96_Hamburger SV,14.0,15.0,19.0,-9.0
2013,Wolfsburg,30,131,VfL Wolfsburg,79,1. FC Nürnberg,4,1,win_home,5,2013_VfL Wolfsburg_1. FC Nürnberg,6.0,9.0,9.0,-2.0
2013,Mainz,30,81,1. FSV Mainz 05,134,Werder Bremen,3,0,win_home,3,2013_1. FSV Mainz 05_Werder Bremen,3.0,2.0,7.0,-11.0
2013,Dortmund,31,7,Borussia Dortmund,81,1. FSV Mainz 05,4,2,win_home,6,2013_Borussia Dortmund_1. FSV Mainz 05,4.0,6.0,2.0,5.0
2013,Bremen,31,134,Werder Bremen,123,TSG 1899 Hoffenheim,3,1,win_home,4,2013_Werder Bremen_TSG 1899 Hoffenheim,5.0,2.0,1.0,3.0
2013,Freiburg,31,112,SC Freiburg,87,Borussia Mönchengladbach,4,2,win_home,6,2013_SC Freiburg_Borussia Mönchengladbach,8.0,9.0,7.0,4.0
2013,Hamburg,31,100,Hamburger SV,131,VfL Wolfsburg,1,3,win_away,4,2013_Hamburger SV_VfL Wolfsburg,9.0,10.0,11.0,-7.0
2013,Nürnberg,31,79,1. FC Nürnberg,6,Bayer Leverkusen,1,4,win_away,5,2013_1. FC Nürnberg_Bayer Leverkusen,12.0,13.0,21.0,-30.0
2013,Hannover,32,55,Hannover 96,16,VfB Stuttgart,0,0,draw,0,2013_Hannover 96_VfB Stuttgart,17.0,7.0,22.0,-12.0
2013,München,32,40,FC Bayern München,134,Werder Bremen,5,2,win_home,7,2013_FC Bayern München_Werder Bremen,41.0,25.0,26.0,42.0
2013,Leverkusen,32,6,Bayer Leverkusen,7,Borussia Dortmund,2,2,draw,4,2013_Bayer Leverkusen_Borussia Dortmund,24.0,19.0,25.0,-3.0
2013,Dortmund,33,7,Borussia Dortmund,123,TSG 1899 Hoffenheim,3,2,win_home,5,2013_Borussia Dortmund_TSG 1899 Hoffenheim,2.0,3.0,3.0,-2.0
2013,Nürnberg,33,79,1. FC Nürnberg,55,Hannover 96,0,2,win_away,2,2013_1. FC Nürnberg_Hannover 96,14.0,14.0,14.0,2.0
2013,Freiburg,33,112,SC Freiburg,9,FC Schalke 04,0,2,win_away,2,2013_SC Freiburg_FC Schalke 04,13.0,5.0,18.0,-15.0
2013,Leverkusen,34,6,Bayer Leverkusen,134,Werder Bremen,2,1,win_home,3,2013_Bayer Leverkusen_Werder Bremen,15.0,27.0,22.0,-2.0
2013,Wolfsburg,34,131,VfL Wolfsburg,87,Borussia Mönchengladbach,3,1,win_home,4,2013_VfL Wolfsburg_Borussia Mönchengladbach,14.0,3.0,7.0,14.0
2013,Mainz,34,81,1. FSV Mainz 05,100,Hamburger SV,3,2,win_home,5,2013_1. FSV Mainz 05_Hamburger SV,3.0,5.0,4.0,-1.0
2014,München,1,40,FC Bayern München,131,VfL Wolfsburg,2,1,win_home,3,2014_FC Bayern München_VfL Wolfsburg,26.0,5.0,3.0,48.0
2014,Sinsheim,1,175,TSG 1899 Hoffenheim,95,FC Augsburg,2,0,win_home,2,2014_TSG 1899 Hoffenheim_FC Augsburg,3.0,3.0,2.0,3.0
2014,Sinsheim,1,175,TSG 1899 Hoffenheim,95,FC Augsburg,2,0,win_home,2,2014_TSG 1899 Hoffenheim_FC Augsburg,2.0,3.0,1.0,3.0
2014,Hannover,1,55,Hannover 96,9,FC Schalke 04,2,1,win_home,3,2014_Hannover 96_FC Schalke 04,15.0,14.0,29.0,-35.0
2014,Berlin,1,54,Hertha BSC,134,Werder Bremen,2,2,draw,4,2014_Hertha BSC_Werder Bremen,19.0,12.0,33.0,-37.0
2014,Frankfurt,1,91,Eintracht Frankfurt,112,SC Freiburg,1,0,win_home,1,2014_Eintracht Frankfurt_SC Freiburg,12.0,5.0,9.0,8.0
2014,Frankfurt,1,91,Eintracht Frankfurt,112,SC Freiburg,1,0,win_home,1,2014_Eintracht Frankfurt_SC Freiburg,12.0,4.0,8.0,11.0
2014,Köln,1,65,1. FC Köln,100,Hamburger SV,0,0,draw,0,2014_1. FC Köln_Hamburger SV,29.0,23.0,34.0,-1.0
2014,Dortmund,1,7,Borussia Dortmund,6,Bayer Leverkusen,0,2,win_away,2,2014_Borussia Dortmund_Bayer Leverkusen,27.0,20.0,25.0,6.0
2014,Paderborn,1,31,SC Paderborn 07,81,1. FSV Mainz 05,2,2,draw,4,2014_SC Paderborn 07_1. FSV Mainz 05,0.0,1.0,1.0,-5.0
2014,Gladbach,1,87,Borussia Mönchengladbach,16,VfB Stuttgart,1,1,draw,2,2014_Borussia Mönchengladbach_VfB Stuttgart,24.0,27.0,37.0,-39.0
2014,Gladbach,1,87,Borussia Mönchengladbach,16,VfB Stuttgart,1,1,draw,2,2014_Borussia Mönchengladbach_VfB Stuttgart,23.0,26.0,37.0,-41.0
2014,Augsburg,2,95,FC Augsburg,7,Borussia Dortmund,2,3,win_away,5,2014_FC Augsburg_Borussia Dortmund,0.0,2.0,4.0,-12.0
2014,Leverkusen,2,6,Bayer Leverkusen,54,Hertha BSC,4,2,win_home,6,2014_Bayer Leverkusen_Hertha BSC,17.0,11.0,8.0,22.0
2014,Leverkusen,2,6,Bayer Leverkusen,54,Hertha BSC,4,2,win_home,6,2014_Bayer Leverkusen_Hertha BSC,15.0,11.0,8.0,20.0
2014,Wolfsburg,2,131,VfL Wolfsburg,91,Eintracht Frankfurt,2,2,draw,4,2014_VfL Wolfsburg_Eintracht Frankfurt,13.0,9.0,4.0,11.0
2014,Wolfsburg,2,131,VfL Wolfsburg,91,Eintracht Frankfurt,2,2,draw,4,2014_VfL Wolfsburg_Eintracht Frankfurt,11.0,9.0,4.0,9.0
2014,Bremen,2,134,Werder Bremen,175,TSG 1899 Hoffenheim,1,1,draw,2,2014_Werder Bremen_TSG 1899 Hoffenheim,7.0,4.0,1.0,8.0
2014,Bremen,2,134,Werder Bremen,175,TSG 1899 Hoffenheim,1,1,draw,2,2014_Werder Bremen_TSG 1899 Hoffenheim,6.0,3.0,1.0,6.0
2014,Stuttgart,2,16,VfB Stuttgart,65,1. FC Köln,0,2,win_away,2,2014_VfB Stuttgart_1. FC Köln,26.0,23.0,33.0,3.0
2014,Gelsenkirchen,2,9,FC Schalke 04,40,FC Bayern München,1,1,draw,2,2014_FC Schalke 04_FC Bayern München,18.0,25.0,45.0,-87.0
2014,Mainz,2,81,1. FSV Mainz 05,55,Hannover 96,0,0,draw,0,2014_1. FSV Mainz 05_Hannover 96,12.0,9.0,13.0,-5.0
2014,Mainz,2,81,1. FSV Mainz 05,55,Hannover 96,0,0,draw,0,2014_1. FSV Mainz 05_Hannover 96,11.0,9.0,12.0,-4.0
2014,Freiburg,2,112,SC Freiburg,87,Borussia Mönchengladbach,0,0,draw,0,2014_SC Freiburg_Borussia Mönchengladbach,10.0,10.0,8.0,7.0
2014,Freiburg,2,112,SC Freiburg,87,Borussia Mönchengladbach,0,0,draw,0,2014_SC Freiburg_Borussia Mönchengladbach,9.0,10.0,7.0,6.0
2014,Leverkusen,3,6,Bayer Leverkusen,134,Werder Bremen,3,3,draw,6,2014_Bayer Leverkusen_Werder Bremen,18.0,27.0,23.0,2.0
2014,Leverkusen,3,6,Bayer Leverkusen,134,Werder Bremen,3,3,draw,6,2014_Bayer Leverkusen_Werder Bremen,17.0,27.0,22.0,2.0
2014,München,3,40,FC Bayern München,16,VfB Stuttgart,2,0,win_home,2,2014_FC Bayern München_VfB Stuttgart,57.0,20.0,17.0,80.0
2014,München,3,40,FC Bayern München,16,VfB Stuttgart,2,0,win_home,2,2014_FC Bayern München_VfB Stuttgart,55.0,20.0,17.0,78.0
2014,Dortmund,3,7,Borussia Dortmund,112,SC Freiburg,3,1,win_home,4,2014_Borussia Dortmund_SC Freiburg,19.0,8.0,3.0,32.0
2014,Sinsheim,3,175,TSG 1899 Hoffenheim,131,VfL Wolfsburg,1,1,draw,2,2014_TSG 1899 Hoffenheim_VfL Wolfsburg,4.0,2.0,6.0,-6.0
2014,Sinsheim,3,175,TSG 1899 Hoffenheim,131,VfL Wolfsburg,1,1,draw,2,2014_TSG 1899 Hoffenheim_VfL Wolfsburg,3.0,2.0,5.0,-9.0
2014,Berlin,3,54,Hertha BSC,81,1. FSV Mainz 05,1,3,win_away,4,2014_Hertha BSC_1. FSV Mainz 05,9.0,12.0,3.0,18.0
2014,Paderborn,3,31,SC Paderborn 07,65,1. FC Köln,0,0,draw,0,2014_SC Paderborn 07_1. FC Köln,2.0,3.0,3.0,-2.0
2014,Gladbach,3,87,Borussia Mönchengladbach,9,FC Schalke 04,4,1,win_home,5,2014_Borussia Mönchengladbach_FC Schalke 04,33.0,25.0,24.0,39.0
2014,Frankfurt,3,91,Eintracht Frankfurt,95,FC Augsburg,0,1,win_away,1,2014_Eintracht Frankfurt_FC Augsburg,1.0,1.0,2.0,-1.0
2014,Hannover,3,55,Hannover 96,100,Hamburger SV,2,0,win_home,2,2014_Hannover 96_Hamburger SV,16.0,15.0,21.0,-7.0
2014,Hannover,3,55,Hannover 96,100,Hamburger SV,2,0,win_home,2,2014_Hannover 96_Hamburger SV,15.0,15.0,20.0,-6.0
2014,Freiburg,4,112,SC Freiburg,54,Hertha BSC,2,2,draw,4,2014_SC Freiburg_Hertha BSC,7.0,13.0,12.0,-8.0
2014,Gelsenkirchen,4,9,FC Schalke 04,91,Eintracht Frankfurt,2,2,draw,4,2014_FC Schalke 04_Eintracht Frankfurt,31.0,21.0,28.0,2.0
2014,Gelsenkirchen,4,9,FC Schalke 04,91,Eintracht Frankfurt,2,2,draw,4,2014_FC Schalke 04_Eintracht Frankfurt,30.0,20.0,28.0,0.0
2014,Augsburg,4,95,FC Augsburg,134,Werder Bremen,4,2,win_home,6,2014_FC Augsburg_Werder Bremen,3.0,2.0,1.0,4.0
2014,Augsburg,4,95,FC Augsburg,134,Werder Bremen,4,2,win_home,6,2014_FC Augsburg_Werder Bremen,2.0,2.0,0.0,3.0
2014,Stuttgart,4,16,VfB Stuttgart,175,TSG 1899 Hoffenheim,0,2,win_away,2,2014_VfB Stuttgart_TSG 1899 Hoffenheim,6.0,4.0,2.0,5.0
2014,Hamburg,4,100,Hamburger SV,40,FC Bayern München,0,0,draw,0,2014_Hamburger SV_FC Bayern München,19.0,21.0,58.0,-116.0
2014,Hamburg,4,100,Hamburger SV,40,FC Bayern München,0,0,draw,0,2014_Hamburger SV_FC Bayern München,19.0,21.0,56.0,-111.0
2014,Mainz,4,81,1. FSV Mainz 05,7,Borussia Dortmund,2,0,win_home,2,2014_1. FSV Mainz 05_Borussia Dortmund,2.0,6.0,8.0,-12.0
2014,Wolfsburg,4,131,VfL Wolfsburg,6,Bayer Leverkusen,4,1,win_home,5,2014_VfL Wolfsburg_Bayer Leverkusen,13.0,5.0,18.0,-13.0
2014,Wolfsburg,4,131,VfL Wolfsburg,6,Bayer Leverkusen,4,1,win_home,5,2014_VfL Wolfsburg_Bayer Leverkusen,12.0,5.0,17.0,-13.0
2014,Köln,4,65,1. FC Köln,87,Borussia Mönchengladbach,0,0,draw,0,2014_1. FC Köln_Borussia Mönchengladbach,21.0,18.0,45.0,-60.0
2014,Sinsheim,5,175,TSG 1899 Hoffenheim,112,SC Freiburg,3,3,draw,6,2014_TSG 1899 Hoffenheim_SC Freiburg,3.0,5.0,4.0,-1.0
2014,Bremen,5,134,Werder Bremen,9,FC Schalke 04,0,3,win_away,3,2014_Werder Bremen_FC Schalke 04,38.0,19.0,33.0,22.0
2014,Bremen,5,134,Werder Bremen,9,FC Schalke 04,0,3,win_away,3,2014_Werder Bremen_FC Schalke 04,38.0,18.0,32.0,24.0
2014,Frankfurt,5,91,Eintracht Frankfurt,81,1. FSV Mainz 05,2,2,draw,4,2014_Eintracht Frankfurt_1. FSV Mainz 05,5.0,11.0,4.0,0.0
2014,Frankfurt,5,91,Eintracht Frankfurt,81,1. FSV Mainz 05,2,2,draw,4,2014_Eintracht Frankfurt_1. FSV Mainz 05,4.0,11.0,3.0,-1.0
2014,Dortmund,5,7,Borussia Dortmund,16,VfB Stuttgart,2,2,draw,4,2014_Borussia Dortmund_VfB Stuttgart,31.0,23.0,38.0,-10.0
2014,Leverkusen,5,6,Bayer Leverkusen,95,FC Augsburg,1,0,win_home,1,2014_Bayer Leverkusen_FC Augsburg,6.0,0.0,0.0,12.0
2014,Gladbach,5,87,Borussia Mönchengladbach,100,Hamburger SV,1,0,win_home,1,2014_Borussia Mönchengladbach_Hamburger SV,32.0,24.0,36.0,2.0
2014,Gladbach,5,87,Borussia Mönchengladbach,100,Hamburger SV,1,0,win_home,1,2014_Borussia Mönchengladbach_Hamburger SV,30.0,24.0,36.0,-2.0
2014,Hannover,5,55,Hannover 96,65,1. FC Köln,1,0,win_home,1,2014_Hannover 96_1. FC Köln,19.0,6.0,19.0,-4.0
2014,Berlin,5,54,Hertha BSC,131,VfL Wolfsburg,1,0,win_home,1,2014_Hertha BSC_VfL Wolfsburg,17.0,10.0,13.0,11.0
2014,Berlin,5,54,Hertha BSC,131,VfL Wolfsburg,1,0,win_home,1,2014_Hertha BSC_VfL Wolfsburg,17.0,10.0,11.0,14.0
2014,Mainz,6,81,1. FSV Mainz 05,175,TSG 1899 Hoffenheim,0,0,draw,0,2014_1. FSV Mainz 05_TSG 1899 Hoffenheim,6.0,4.0,2.0,5.0
2014,Gelsenkirchen,6,9,FC Schalke 04,7,Borussia Dortmund,2,1,win_home,3,2014_FC Schalke 04_Borussia Dortmund,29.0,25.0,30.0,-10.0
2014,Freiburg,6,112,SC Freiburg,6,Bayer Leverkusen,0,0,draw,0,2014_SC Freiburg_Bayer Leverkusen,8.0,8.0,14.0,-18.0
2014,Freiburg,6,112,SC Freiburg,6,Bayer Leverkusen,0,0,draw,0,2014_SC Freiburg_Bayer Leverkusen,7.0,8.0,13.0,-17.0
2014,Stuttgart,6,16,VfB Stuttgart,55,Hannover 96,1,0,win_home,1,2014_VfB Stuttgart_Hannover 96,23.0,9.0,18.0,12.0
2014,Köln,6,65,1. FC Köln,40,FC Bayern München,0,2,win_away,2,2014_1. FC Köln_FC Bayern München,23.0,22.0,37.0,-43.0
2014,Paderborn,6,31,SC Paderborn 07,87,Borussia Mönchengladbach,1,2,win_away,3,2014_SC Paderborn 07_Borussia Mönchengladbach,0.0,1.0,1.0,-1.0
2014,Wolfsburg,6,131,VfL Wolfsburg,134,Werder Bremen,2,1,win_home,3,2014_VfL Wolfsburg_Werder Bremen,14.0,7.0,13.0,-4.0
2014,Augsburg,6,95,FC Augsburg,54,Hertha BSC,1,0,win_home,1,2014_FC Augsburg_Hertha BSC,1.0,4.0,1.0,2.0
2014,Augsburg,6,95,FC Augsburg,54,Hertha BSC,1,0,win_home,1,2014_FC Augsburg_Hertha BSC,1.0,2.0,1.0,2.0
2014,Hamburg,6,100,Hamburger SV,91,Eintracht Frankfurt,1,2,win_away,3,2014_Hamburger SV_Eintracht Frankfurt,41.0,22.0,27.0,47.0
2014,Hamburg,6,100,Hamburger SV,91,Eintracht Frankfurt,1,2,win_away,3,2014_Hamburger SV_Eintracht Frankfurt,41.0,20.0,27.0,47.0
2014,Berlin,7,54,Hertha BSC,16,VfB Stuttgart,3,2,win_home,5,2014_Hertha BSC_VfB Stuttgart,22.0,15.0,21.0,-9.0
2014,München,7,40,FC Bayern München,55,Hannover 96,4,0,win_home,4,2014_FC Bayern München_Hannover 96,33.0,8.0,9.0,86.0
2014,Dortmund,7,7,Borussia Dortmund,100,Hamburger SV,0,1,win_away,1,2014_Borussia Dortmund_Hamburger SV,33.0,27.0,34.0,-6.0
2014,Sinsheim,7,175,TSG 1899 Hoffenheim,9,FC Schalke 04,2,1,win_home,3,2014_TSG 1899 Hoffenheim_FC Schalke 04,4.0,4.0,4.0,-6.0
2014,Bremen,7,134,Werder Bremen,112,SC Freiburg,1,1,draw,2,2014_Werder Bremen_SC Freiburg,19.0,4.0,7.0,34.0
2014,Frankfurt,7,91,Eintracht Frankfurt,65,1. FC Köln,3,2,win_home,5,2014_Eintracht Frankfurt_1. FC Köln,26.0,26.0,30.0,-16.0
2014,Wolfsburg,7,131,VfL Wolfsburg,95,FC Augsburg,1,0,win_home,1,2014_VfL Wolfsburg_FC Augsburg,1.0,3.0,2.0,-2.0
2014,Wolfsburg,7,131,VfL Wolfsburg,95,FC Augsburg,1,0,win_home,1,2014_VfL Wolfsburg_FC Augsburg,0.0,2.0,2.0,-3.0
2014,Gladbach,7,87,Borussia Mönchengladbach,81,1. FSV Mainz 05,1,1,draw,2,2014_Borussia Mönchengladbach_1. FSV Mainz 05,9.0,6.0,7.0,6.0
2014,Gladbach,7,87,Borussia Mönchengladbach,81,1. FSV Mainz 05,1,1,draw,2,2014_Borussia Mönchengladbach_1. FSV Mainz 05,8.0,5.0,7.0,4.0
